num_factura,fecha_venta,producto,vendedor,cliente,cantidad
3418,2023-10-06,14,11,40,2
3418,2023-10-06,12,11,40,2
3418,2023-10-06,19,11,40,2
3418,2023-10-06,37,11,40,1
3418,2023-10-06,29,11,40,4
3419,2022-07-13,54,46,10,1
3419,2022-07-13,41,46,10,3
3419,2022-07-13,58,46,10,3
3420,2022-10-06,37,42,55,1
3420,2022-10-06,10,42,55,2
3420,2022-10-06,40,42,55,4
3420,2022-10-06,6,42,55,3
3420,2022-10-06,5,42,55,2
3421,2022-08-31,30,7,14,4
3421,2022-08-31,31,7,14,3
3421,2022-08-31,22,7,14,3
3421,2022-08-31,20,7,14,3
3422,2025-03-12,54,19,9,4
3422,2025-03-12,45,19,9,2
3422,2025-03-12,30,19,9,4
3423,2024-04-25,27,26,15,3
3423,2024-04-25,59,26,15,4
3424,2024-08-20,28,22,56,3
3424,2024-08-20,43,22,56,1
3425,2022-11-03,11,23,57,2
3426,2023-12-22,40,6,92,4
3427,2022-07-28,30,8,107,4
3427,2022-07-28,39,8,107,1
3427,2022-07-28,43,8,107,3
3427,2022-07-28,45,8,107,2
3427,2022-07-28,9,8,107,4
3428,2025-09-03,40,49,116,4
3428,2025-09-03,50,49,116,2
3428,2025-09-03,9,49,116,1
3428,2025-09-03,60,49,116,2
3428,2025-09-03,54,49,116,3
3429,2022-12-17,20,50,7,2
3429,2022-12-17,39,50,7,4
3429,2022-12-17,60,50,7,4
3429,2022-12-17,6,50,7,2
3429,2022-12-17,17,50,7,2
3430,2025-11-11,45,4,9,4
3430,2025-11-11,35,4,9,4
3430,2025-11-11,49,4,9,2
3430,2025-11-11,48,4,9,1
3431,2022-05-23,19,43,49,1
3432,2023-12-01,28,42,53,4
3432,2023-12-01,3,42,53,3
3432,2023-12-01,17,42,53,4
3433,2023-04-07,11,34,44,3
3433,2023-04-07,18,34,44,4
3433,2023-04-07,22,34,44,1
3433,2023-04-07,27,34,44,1
3434,2022-05-13,36,48,84,3
3434,2022-05-13,42,48,84,1
3434,2022-05-13,41,48,84,2
3434,2022-05-13,44,48,84,4
3434,2022-05-13,56,48,84,1
3435,2024-03-12,39,36,88,3
3435,2024-03-12,10,36,88,1
3435,2024-03-12,20,36,88,1
3435,2024-03-12,36,36,88,1
3435,2024-03-12,15,36,88,2
3436,2024-10-30,37,33,18,3
3436,2024-10-30,47,33,18,2
3436,2024-10-30,30,33,18,4
3436,2024-10-30,14,33,18,2
3436,2024-10-30,52,33,18,4
3437,2024-03-02,15,34,10,4
3437,2024-03-02,45,34,10,3
3437,2024-03-02,43,34,10,4
3438,2023-07-29,45,40,60,2
3438,2023-07-29,16,40,60,4
3438,2023-07-29,12,40,60,1
3439,2025-02-06,60,37,119,2
3439,2025-02-06,16,37,119,4
3439,2025-02-06,29,37,119,4
3439,2025-02-06,58,37,119,2
3439,2025-02-06,55,37,119,2
3440,2025-08-20,6,40,7,4
3441,2025-08-20,28,30,81,1
3441,2025-08-20,12,30,81,4
3441,2025-08-20,51,30,81,1
3442,2023-05-26,48,13,18,4
3442,2023-05-26,29,13,18,2
3442,2023-05-26,36,13,18,2
3442,2023-05-26,43,13,18,2
3443,2022-11-12,10,39,41,1
3443,2022-11-12,53,39,41,3
3443,2022-11-12,15,39,41,2
3444,2023-07-04,41,44,58,4
3444,2023-07-04,13,44,58,3
3444,2023-07-04,60,44,58,1
3444,2023-07-04,24,44,58,4
3444,2023-07-04,14,44,58,2
3445,2025-01-16,2,19,80,3
3445,2025-01-16,5,19,80,3
3445,2025-01-16,23,19,80,4
3446,2024-01-13,5,3,73,1
3447,2024-01-23,12,13,105,2
3447,2024-01-23,7,13,105,4
3447,2024-01-23,40,13,105,2
3447,2024-01-23,34,13,105,2
3447,2024-01-23,42,13,105,2
3448,2024-12-11,40,29,20,2
3448,2024-12-11,57,29,20,2
3448,2024-12-11,43,29,20,1
3449,2025-02-17,8,5,4,1
3450,2024-03-09,30,31,18,1
3450,2024-03-09,56,31,18,2
3450,2024-03-09,14,31,18,1
3451,2025-12-27,5,46,53,4
3451,2025-12-27,6,46,53,3
3451,2025-12-27,50,46,53,1
3451,2025-12-27,26,46,53,3
3452,2024-05-30,9,14,30,1
3452,2024-05-30,4,14,30,2
3452,2024-05-30,29,14,30,3
3453,2025-12-18,4,38,31,2
3453,2025-12-18,31,38,31,4
3453,2025-12-18,46,38,31,2
3454,2022-05-17,4,6,2,1
3455,2022-08-04,57,41,34,1
3455,2022-08-04,52,41,34,4
3455,2022-08-04,26,41,34,4
3455,2022-08-04,46,41,34,1
3455,2022-08-04,42,41,34,4
3456,2025-06-12,11,38,6,3
3456,2025-06-12,36,38,6,2
3456,2025-06-12,4,38,6,3
3457,2024-09-02,15,31,108,1
3458,2023-05-29,11,12,17,1
3458,2023-05-29,14,12,17,1
3458,2023-05-29,35,12,17,4
3458,2023-05-29,40,12,17,4
3459,2022-07-16,12,16,55,1
3459,2022-07-16,49,16,55,2
3459,2022-07-16,52,16,55,4
3460,2022-03-08,29,25,1,2
3460,2022-03-08,39,25,1,3
3460,2022-03-08,5,25,1,1
3460,2022-03-08,20,25,1,1
3460,2022-03-08,26,25,1,1
3461,2022-12-23,60,40,50,1
3461,2022-12-23,42,40,50,2
3461,2022-12-23,8,40,50,2
3461,2022-12-23,23,40,50,1
3462,2026-01-11,12,40,109,4
3463,2025-11-22,29,13,110,3
3464,2025-07-28,40,19,106,1
3464,2025-07-28,18,19,106,1
3464,2025-07-28,28,19,106,1
3464,2025-07-28,58,19,106,2
3465,2023-11-21,55,5,110,2
3465,2023-11-21,19,5,110,2
3465,2023-11-21,7,5,110,3
3465,2023-11-21,56,5,110,3
3465,2023-11-21,10,5,110,2
3466,2023-09-03,11,18,118,3
3467,2022-06-19,6,24,18,3
3467,2022-06-19,35,24,18,2
3467,2022-06-19,3,24,18,1
3467,2022-06-19,42,24,18,1
3467,2022-06-19,60,24,18,4
3468,2024-04-06,31,14,68,1
3468,2024-04-06,46,14,68,4
3469,2025-04-02,12,26,109,3
3469,2025-04-02,32,26,109,1
3470,2023-08-14,5,43,17,4
3471,2025-08-22,30,28,111,3
3471,2025-08-22,6,28,111,4
3471,2025-08-22,35,28,111,3
3471,2025-08-22,26,28,111,4
3472,2024-12-17,20,33,72,1
3473,2022-10-25,13,35,5,3
3474,2022-01-07,41,17,63,1
3474,2022-01-07,60,17,63,4
3474,2022-01-07,2,17,63,3
3474,2022-01-07,21,17,63,3
3475,2022-11-06,7,26,55,1
3475,2022-11-06,51,26,55,3
3475,2022-11-06,40,26,55,3
3475,2022-11-06,59,26,55,1
3475,2022-11-06,26,26,55,1
3476,2024-02-04,26,20,57,2
3476,2024-02-04,21,20,57,4
3477,2024-10-24,20,7,14,3
3477,2024-10-24,15,7,14,4
3477,2024-10-24,55,7,14,1
3478,2024-03-30,34,19,72,1
3478,2024-03-30,14,19,72,4
3478,2024-03-30,44,19,72,2
3479,2025-08-20,54,1,83,1
3479,2025-08-20,40,1,83,3
3479,2025-08-20,4,1,83,2
3479,2025-08-20,48,1,83,2
3480,2025-10-22,46,29,95,3
3480,2025-10-22,32,29,95,1
3481,2024-12-15,4,46,60,2
3481,2024-12-15,55,46,60,4
3482,2025-05-24,39,36,5,1
3482,2025-05-24,10,36,5,2
3483,2023-03-25,7,44,46,1
3483,2023-03-25,43,44,46,4
3483,2023-03-25,40,44,46,1
3483,2023-03-25,31,44,46,3
3483,2023-03-25,35,44,46,3
3484,2023-08-10,5,41,28,2
3485,2024-06-28,33,28,9,3
3485,2024-06-28,5,28,9,2
3485,2024-06-28,22,28,9,2
3486,2025-06-13,22,35,93,1
3486,2025-06-13,2,35,93,3
3487,2022-03-29,18,37,77,3
3487,2022-03-29,13,37,77,1
3488,2023-06-11,17,24,64,1
3488,2023-06-11,44,24,64,2
3488,2023-06-11,42,24,64,2
3488,2023-06-11,23,24,64,4
3488,2023-06-11,11,24,64,2
3489,2025-06-07,23,20,26,2
3489,2025-06-07,40,20,26,2
3489,2025-06-07,13,20,26,3
3489,2025-06-07,10,20,26,2
3490,2025-07-23,54,16,75,1
3490,2025-07-23,40,16,75,4
3490,2025-07-23,37,16,75,1
3490,2025-07-23,23,16,75,4
3491,2022-07-11,5,1,89,3
3491,2022-07-11,28,1,89,2
3491,2022-07-11,19,1,89,3
3492,2025-07-07,59,26,116,1
3492,2025-07-07,7,26,116,2
3492,2025-07-07,5,26,116,2
3493,2022-11-20,46,49,49,3
3494,2025-05-02,44,6,91,2
3494,2025-05-02,25,6,91,3
3494,2025-05-02,20,6,91,2
3495,2024-03-16,48,4,95,2
3495,2024-03-16,55,4,95,2
3495,2024-03-16,28,4,95,3
3495,2024-03-16,5,4,95,3
3495,2024-03-16,52,4,95,4
3496,2024-01-17,13,50,4,1
3496,2024-01-17,1,50,4,4
3496,2024-01-17,30,50,4,1
3496,2024-01-17,19,50,4,3
3496,2024-01-17,57,50,4,3
3497,2023-06-11,44,13,97,4
3497,2023-06-11,42,13,97,1
3497,2023-06-11,49,13,97,1
3498,2023-10-12,40,18,40,1
3498,2023-10-12,1,18,40,3
3498,2023-10-12,59,18,40,4
3498,2023-10-12,26,18,40,2
3499,2023-05-23,37,50,10,2
3499,2023-05-23,25,50,10,4
3499,2023-05-23,1,50,10,1
3500,2024-03-25,43,27,5,1
3500,2024-03-25,41,27,5,1
3500,2024-03-25,16,27,5,3
3501,2024-10-29,1,48,105,2
3501,2024-10-29,30,48,105,1
3502,2023-02-13,4,14,22,2
3502,2023-02-13,24,14,22,2
3502,2023-02-13,33,14,22,4
3503,2022-09-16,34,3,4,2
3503,2022-09-16,27,3,4,2
3504,2023-08-19,23,20,16,1
3504,2023-08-19,45,20,16,3
3504,2023-08-19,20,20,16,3
3504,2023-08-19,30,20,16,3
3505,2023-11-18,53,15,45,2
3506,2023-08-25,38,13,45,2
3506,2023-08-25,8,13,45,2
3506,2023-08-25,23,13,45,3
3506,2023-08-25,32,13,45,1
3507,2022-10-28,51,16,51,3
3507,2022-10-28,50,16,51,3
3508,2024-11-23,4,24,93,3
3508,2024-11-23,9,24,93,2
3508,2024-11-23,58,24,93,3
3508,2024-11-23,43,24,93,2
3508,2024-11-23,38,24,93,1
3509,2025-05-25,34,7,114,1
3509,2025-05-25,8,7,114,2
3509,2025-05-25,52,7,114,1
3509,2025-05-25,29,7,114,2
3509,2025-05-25,7,7,114,4
3510,2022-02-22,22,31,96,2
3510,2022-02-22,27,31,96,4
3510,2022-02-22,37,31,96,4
3510,2022-02-22,43,31,96,3
3511,2022-07-06,13,33,48,1
3511,2022-07-06,41,33,48,4
3511,2022-07-06,25,33,48,4
3511,2022-07-06,14,33,48,4
3511,2022-07-06,51,33,48,3
3512,2022-10-20,39,50,119,2
3512,2022-10-20,43,50,119,4
3512,2022-10-20,13,50,119,1
3513,2024-06-02,12,20,102,2
3513,2024-06-02,57,20,102,4
3513,2024-06-02,16,20,102,1
3514,2022-12-01,31,43,60,3
3514,2022-12-01,55,43,60,2
3514,2022-12-01,54,43,60,3
3514,2022-12-01,49,43,60,2
3515,2025-04-24,57,27,1,1
3515,2025-04-24,58,27,1,3
3515,2025-04-24,22,27,1,3
3515,2025-04-24,30,27,1,4
3516,2023-10-10,31,50,114,4
3516,2023-10-10,14,50,114,3
3516,2023-10-10,27,50,114,3
3517,2025-03-10,43,39,15,2
3518,2023-07-06,15,26,101,3
3518,2023-07-06,29,26,101,1
3518,2023-07-06,46,26,101,1
3518,2023-07-06,25,26,101,4
3519,2024-07-17,4,31,49,1
3519,2024-07-17,56,31,49,4
3519,2024-07-17,7,31,49,3
3519,2024-07-17,16,31,49,1
3520,2025-07-10,19,2,108,3
3521,2022-08-04,51,17,77,1
3521,2022-08-04,12,17,77,2
3521,2022-08-04,46,17,77,3
3522,2026-01-06,26,8,22,2
3522,2026-01-06,39,8,22,1
3522,2026-01-06,23,8,22,4
3523,2023-11-11,18,42,96,4
3523,2023-11-11,6,42,96,3
3523,2023-11-11,7,42,96,3
3523,2023-11-11,35,42,96,4
3524,2026-02-02,23,18,94,4
3524,2026-02-02,31,18,94,3
3524,2026-02-02,29,18,94,1
3524,2026-02-02,44,18,94,1
3524,2026-02-02,25,18,94,1
3525,2023-11-08,46,15,48,4
3525,2023-11-08,59,15,48,3
3525,2023-11-08,40,15,48,2
3525,2023-11-08,53,15,48,1
3525,2023-11-08,47,15,48,2
3526,2024-08-19,7,7,92,1
3526,2024-08-19,9,7,92,4
3526,2024-08-19,35,7,92,1
3527,2022-06-25,34,10,35,1
3527,2022-06-25,48,10,35,2
3528,2022-11-13,22,4,32,1
3528,2022-11-13,56,4,32,2
3528,2022-11-13,6,4,32,4
3529,2025-03-29,21,4,21,3
3529,2025-03-29,46,4,21,3
3530,2024-02-21,29,30,53,3
3531,2025-03-16,30,36,7,2
3531,2025-03-16,18,36,7,3
3531,2025-03-16,48,36,7,4
3531,2025-03-16,49,36,7,2
3532,2023-10-23,11,2,96,3
3532,2023-10-23,59,2,96,1
3533,2025-09-30,40,4,99,3
3533,2025-09-30,56,4,99,2
3533,2025-09-30,50,4,99,3
3534,2022-01-27,22,49,35,1
3534,2022-01-27,51,49,35,3
3535,2022-10-16,16,4,39,3
3535,2022-10-16,18,4,39,3
3535,2022-10-16,56,4,39,1
3535,2022-10-16,11,4,39,3
3536,2024-02-29,15,3,79,2
3536,2024-02-29,27,3,79,2
3536,2024-02-29,55,3,79,2
3536,2024-02-29,9,3,79,4
3536,2024-02-29,38,3,79,2
3537,2023-01-27,26,35,57,4
3537,2023-01-27,39,35,57,4
3537,2023-01-27,5,35,57,2
3538,2024-11-09,26,5,115,4
3539,2023-09-18,25,50,70,3
3539,2023-09-18,53,50,70,3
3539,2023-09-18,15,50,70,2
3539,2023-09-18,1,50,70,4
3540,2023-06-06,28,20,35,2
3540,2023-06-06,53,20,35,4
3540,2023-06-06,42,20,35,2
3540,2023-06-06,30,20,35,2
3540,2023-06-06,36,20,35,1
3541,2024-06-07,27,42,70,2
3541,2024-06-07,52,42,70,3
3541,2024-06-07,17,42,70,4
3541,2024-06-07,16,42,70,3
3541,2024-06-07,19,42,70,2
3542,2023-12-13,47,10,34,4
3543,2025-03-25,55,2,40,4
3543,2025-03-25,4,2,40,3
3544,2023-07-09,13,17,39,1
3544,2023-07-09,60,17,39,3
3545,2025-12-04,58,33,86,1
3546,2024-04-11,48,30,105,1
3546,2024-04-11,9,30,105,2
3547,2025-08-03,54,15,30,1
3547,2025-08-03,43,15,30,3
3548,2022-10-27,41,47,82,3
3548,2022-10-27,54,47,82,4
3548,2022-10-27,2,47,82,3
3548,2022-10-27,60,47,82,2
3549,2023-06-29,24,40,7,2
3550,2025-09-29,24,28,89,2
3551,2025-06-08,7,3,12,2
3551,2025-06-08,27,3,12,3
3551,2025-06-08,16,3,12,3
3552,2024-11-07,12,46,24,3
3552,2024-11-07,6,46,24,1
3552,2024-11-07,47,46,24,3
3553,2024-08-20,16,48,115,2
3553,2024-08-20,9,48,115,3
3553,2024-08-20,54,48,115,1
3554,2023-07-12,8,12,94,1
3554,2023-07-12,38,12,94,3
3554,2023-07-12,50,12,94,2
3554,2023-07-12,22,12,94,1
3555,2022-06-20,40,27,34,3
3555,2022-06-20,35,27,34,2
3555,2022-06-20,58,27,34,1
3555,2022-06-20,57,27,34,4
3556,2023-06-22,46,9,98,3
3556,2023-06-22,12,9,98,3
3557,2024-08-05,11,37,34,4
3557,2024-08-05,30,37,34,1
3557,2024-08-05,59,37,34,1
3557,2024-08-05,18,37,34,2
3558,2022-01-12,60,10,6,2
3558,2022-01-12,39,10,6,2
3558,2022-01-12,9,10,6,4
3558,2022-01-12,58,10,6,4
3558,2022-01-12,38,10,6,4
3559,2023-01-28,18,20,69,3
3559,2023-01-28,48,20,69,4
3559,2023-01-28,7,20,69,1
3560,2025-01-28,9,47,79,2
3560,2025-01-28,15,47,79,1
3561,2024-01-27,28,49,107,4
3561,2024-01-27,55,49,107,4
3561,2024-01-27,1,49,107,3
3562,2023-01-25,53,39,58,1
3562,2023-01-25,43,39,58,3
3562,2023-01-25,19,39,58,1
3562,2023-01-25,54,39,58,1
3563,2022-06-17,31,7,85,2
3563,2022-06-17,27,7,85,1
3563,2022-06-17,7,7,85,2
3563,2022-06-17,16,7,85,2
3564,2022-09-01,19,4,55,4
3564,2022-09-01,11,4,55,1
3564,2022-09-01,56,4,55,1
3564,2022-09-01,51,4,55,1
3564,2022-09-01,7,4,55,2
3565,2023-05-09,60,45,117,2
3565,2023-05-09,49,45,117,2
3565,2023-05-09,28,45,117,1
3565,2023-05-09,31,45,117,3
3566,2022-07-13,31,46,99,3
3566,2022-07-13,30,46,99,4
3567,2023-04-12,31,32,24,1
3568,2025-04-15,10,29,59,2
3569,2025-01-26,42,25,16,2
3569,2025-01-26,4,25,16,2
3570,2023-07-24,33,9,76,2
3570,2023-07-24,18,9,76,4
3570,2023-07-24,53,9,76,2
3571,2025-08-03,47,12,40,3
3571,2025-08-03,25,12,40,2
3571,2025-08-03,18,12,40,3
3571,2025-08-03,36,12,40,3
3571,2025-08-03,60,12,40,3
3572,2024-04-08,17,10,56,3
3572,2024-04-08,15,10,56,3
3573,2024-10-25,50,16,23,4
3573,2024-10-25,27,16,23,2
3573,2024-10-25,37,16,23,3
3573,2024-10-25,39,16,23,2
3573,2024-10-25,40,16,23,1
3574,2023-03-05,33,26,62,2
3574,2023-03-05,1,26,62,2
3575,2024-09-29,2,13,59,1
3575,2024-09-29,25,13,59,3
3575,2024-09-29,49,13,59,4
3575,2024-09-29,22,13,59,4
3575,2024-09-29,30,13,59,4
3576,2025-03-21,20,10,30,1
3576,2025-03-21,38,10,30,3
3576,2025-03-21,55,10,30,2
3576,2025-03-21,16,10,30,1
3576,2025-03-21,1,10,30,2
3577,2023-04-19,35,2,18,4
3577,2023-04-19,30,2,18,4
3578,2024-04-03,2,42,21,2
3578,2024-04-03,8,42,21,1
3579,2025-12-03,60,27,75,4
3579,2025-12-03,31,27,75,3
3580,2022-09-28,50,11,117,1
3580,2022-09-28,48,11,117,2
3581,2024-07-19,17,1,15,1
3581,2024-07-19,32,1,15,2
3581,2024-07-19,41,1,15,1
3581,2024-07-19,54,1,15,2
3581,2024-07-19,20,1,15,1
3582,2025-10-19,33,45,51,1
3583,2022-03-12,30,30,82,3
3583,2022-03-12,48,30,82,4
3583,2022-03-12,4,30,82,1
3583,2022-03-12,56,30,82,1
3583,2022-03-12,15,30,82,1
3584,2022-06-23,40,48,27,1
3584,2022-06-23,41,48,27,3
3584,2022-06-23,44,48,27,2
3584,2022-06-23,4,48,27,2
3584,2022-06-23,5,48,27,2
3585,2024-04-30,46,27,19,2
3585,2024-04-30,5,27,19,3
3585,2024-04-30,24,27,19,2
3585,2024-04-30,17,27,19,1
3586,2023-08-15,11,10,33,3
3586,2023-08-15,3,10,33,1
3586,2023-08-15,27,10,33,1
3586,2023-08-15,57,10,33,4
3587,2022-05-22,38,3,32,3
3587,2022-05-22,10,3,32,4
3587,2022-05-22,53,3,32,3
3587,2022-05-22,46,3,32,3
3588,2023-05-17,42,15,61,2
3588,2023-05-17,21,15,61,2
3589,2022-02-17,36,42,90,1
3589,2022-02-17,10,42,90,2
3589,2022-02-17,49,42,90,3
3590,2025-07-02,4,16,84,4
3590,2025-07-02,39,16,84,3
3590,2025-07-02,37,16,84,1
3590,2025-07-02,42,16,84,2
3590,2025-07-02,55,16,84,3
3591,2022-10-11,42,32,37,2
3591,2022-10-11,50,32,37,2
3591,2022-10-11,38,32,37,4
3591,2022-10-11,53,32,37,4
3592,2024-10-24,46,34,25,2
3592,2024-10-24,50,34,25,1
3592,2024-10-24,43,34,25,3
3592,2024-10-24,7,34,25,2
3593,2025-04-15,22,22,77,4
3593,2025-04-15,44,22,77,4
3593,2025-04-15,57,22,77,3
3594,2023-07-12,37,1,38,4
3594,2023-07-12,23,1,38,4
3594,2023-07-12,13,1,38,3
3595,2025-07-13,28,14,26,2
3595,2025-07-13,37,14,26,1
3595,2025-07-13,53,14,26,2
3595,2025-07-13,35,14,26,4
3596,2023-11-26,37,30,84,3
3596,2023-11-26,53,30,84,2
3596,2023-11-26,25,30,84,3
3596,2023-11-26,22,30,84,4
3596,2023-11-26,31,30,84,2
3597,2023-02-23,8,43,30,3
3598,2025-05-19,16,29,8,2
3598,2025-05-19,55,29,8,1
3598,2025-05-19,13,29,8,1
3598,2025-05-19,29,29,8,1
3599,2022-08-18,54,20,72,3
3599,2022-08-18,15,20,72,1
3599,2022-08-18,29,20,72,1
3599,2022-08-18,53,20,72,3
3600,2024-07-06,25,32,52,4
3601,2024-11-21,50,15,99,3
3601,2024-11-21,15,15,99,3
3602,2025-04-20,20,19,60,2
3602,2025-04-20,55,19,60,3
3602,2025-04-20,16,19,60,3
3602,2025-04-20,21,19,60,4
3602,2025-04-20,40,19,60,1
3603,2023-08-15,35,39,64,4
3603,2023-08-15,57,39,64,3
3603,2023-08-15,32,39,64,4
3603,2023-08-15,30,39,64,2
3603,2023-08-15,24,39,64,3
3604,2024-09-13,54,23,74,4
3604,2024-09-13,23,23,74,1
3604,2024-09-13,49,23,74,2
3604,2024-09-13,2,23,74,1
3604,2024-09-13,4,23,74,4
3605,2024-06-10,16,42,80,3
3605,2024-06-10,21,42,80,2
3605,2024-06-10,38,42,80,4
3605,2024-06-10,6,42,80,3
3605,2024-06-10,25,42,80,4
3606,2025-02-08,6,12,43,1
3606,2025-02-08,29,12,43,3
3607,2024-02-20,8,45,18,3
3607,2024-02-20,48,45,18,2
3608,2022-12-30,55,31,51,3
3608,2022-12-30,49,31,51,3
3609,2025-11-25,17,14,33,3
3609,2025-11-25,25,14,33,1
3609,2025-11-25,48,14,33,3
3609,2025-11-25,16,14,33,3
3610,2025-10-13,35,3,58,3
3610,2025-10-13,31,3,58,2
3610,2025-10-13,24,3,58,1
3611,2024-06-09,48,15,32,1
3612,2023-10-29,58,31,88,2
3612,2023-10-29,33,31,88,2
3613,2022-10-28,20,1,51,1
3613,2022-10-28,39,1,51,3
3614,2022-05-30,60,42,40,4
3614,2022-05-30,47,42,40,4
3614,2022-05-30,59,42,40,1
3615,2023-12-27,27,38,6,1
3615,2023-12-27,25,38,6,3
3615,2023-12-27,46,38,6,4
3615,2023-12-27,8,38,6,2
3616,2025-05-23,8,46,73,3
3616,2025-05-23,30,46,73,3
3616,2025-05-23,56,46,73,4
3616,2025-05-23,57,46,73,4
3617,2023-05-25,29,42,92,4
3618,2023-08-17,36,16,101,3
3618,2023-08-17,32,16,101,1
3619,2023-12-31,16,3,86,3
3620,2024-03-09,21,33,9,1
3620,2024-03-09,16,33,9,2
3620,2024-03-09,22,33,9,3
3620,2024-03-09,4,33,9,3
3620,2024-03-09,35,33,9,2
3621,2023-01-13,33,38,116,2
3622,2024-08-10,45,25,13,2
3622,2024-08-10,51,25,13,4
3622,2024-08-10,6,25,13,1
3622,2024-08-10,55,25,13,1
3623,2025-01-11,56,23,15,1
3624,2024-02-16,43,20,87,4
3624,2024-02-16,8,20,87,2
3625,2025-09-27,31,21,30,3
3625,2025-09-27,60,21,30,4
3625,2025-09-27,17,21,30,1
3625,2025-09-27,51,21,30,4
3625,2025-09-27,23,21,30,3
3626,2025-08-04,37,31,41,1
3626,2025-08-04,36,31,41,3
3626,2025-08-04,33,31,41,2
3626,2025-08-04,27,31,41,1
3626,2025-08-04,22,31,41,1
3627,2022-07-25,59,23,115,4
3627,2022-07-25,48,23,115,4
3628,2024-06-08,16,17,90,2
3628,2024-06-08,52,17,90,3
3628,2024-06-08,12,17,90,2
3628,2024-06-08,55,17,90,1
3629,2025-10-19,35,46,74,4
3630,2025-05-20,55,8,114,2
3630,2025-05-20,22,8,114,1
3630,2025-05-20,16,8,114,2
3630,2025-05-20,4,8,114,1
3631,2024-12-02,8,9,9,1
3632,2024-10-14,22,23,114,1
3632,2024-10-14,34,23,114,2
3632,2024-10-14,1,23,114,1
3633,2023-12-27,59,47,5,3
3633,2023-12-27,40,47,5,1
3633,2023-12-27,53,47,5,1
3633,2023-12-27,13,47,5,4
3634,2024-01-29,45,47,119,3
3634,2024-01-29,10,47,119,1
3634,2024-01-29,22,47,119,1
3635,2024-04-19,46,38,78,4
3636,2024-04-30,8,31,109,2
3636,2024-04-30,30,31,109,3
3637,2025-06-29,1,14,118,2
3637,2025-06-29,48,14,118,4
3637,2025-06-29,52,14,118,3
3637,2025-06-29,50,14,118,4
3638,2024-01-30,49,14,19,2
3639,2023-10-07,59,13,109,2
3639,2023-10-07,54,13,109,2
3640,2024-03-14,41,5,24,2
3640,2024-03-14,55,5,24,4
3640,2024-03-14,21,5,24,4
3640,2024-03-14,20,5,24,3
3640,2024-03-14,46,5,24,4
3641,2024-01-15,20,15,115,4
3641,2024-01-15,48,15,115,4
3641,2024-01-15,7,15,115,2
3641,2024-01-15,57,15,115,1
3641,2024-01-15,60,15,115,1
3642,2023-10-01,60,15,57,1
3642,2023-10-01,21,15,57,1
3642,2023-10-01,40,15,57,3
3642,2023-10-01,9,15,57,1
3642,2023-10-01,55,15,57,4
3643,2022-08-17,15,7,97,2
3643,2022-08-17,40,7,97,3
3643,2022-08-17,28,7,97,3
3643,2022-08-17,49,7,97,2
3644,2025-04-05,10,41,51,3
3644,2025-04-05,47,41,51,1
3644,2025-04-05,49,41,51,1
3644,2025-04-05,18,41,51,3
3645,2023-08-01,18,21,42,1
3645,2023-08-01,5,21,42,3
3645,2023-08-01,22,21,42,3
3645,2023-08-01,32,21,42,3
3646,2025-07-08,58,19,39,2
3647,2024-02-18,22,34,102,3
3647,2024-02-18,27,34,102,1
3647,2024-02-18,1,34,102,1
3648,2022-08-01,16,11,27,1
3648,2022-08-01,45,11,27,2
3649,2023-10-18,58,20,97,1
3649,2023-10-18,32,20,97,1
3649,2023-10-18,35,20,97,2
3649,2023-10-18,29,20,97,4
3649,2023-10-18,6,20,97,2
3650,2022-07-06,12,16,71,4
3650,2022-07-06,16,16,71,3
3650,2022-07-06,10,16,71,2
3650,2022-07-06,60,16,71,1
3650,2022-07-06,58,16,71,2
3651,2023-01-17,47,14,27,2
3651,2023-01-17,53,14,27,4
3651,2023-01-17,2,14,27,3
3652,2023-01-20,18,48,58,4
3653,2025-04-28,27,45,88,1
3654,2024-12-19,23,13,107,2
3654,2024-12-19,43,13,107,1
3654,2024-12-19,17,13,107,4
3654,2024-12-19,40,13,107,3
3655,2025-06-27,28,47,30,4
3655,2025-06-27,54,47,30,1
3656,2024-02-28,9,42,2,3
3657,2024-07-30,19,33,77,4
3657,2024-07-30,40,33,77,1
3658,2024-10-31,53,2,63,3
3659,2022-12-02,18,17,114,2
3659,2022-12-02,54,17,114,2
3659,2022-12-02,38,17,114,1
3659,2022-12-02,1,17,114,1
3660,2025-03-06,27,17,10,4
3660,2025-03-06,26,17,10,2
3660,2025-03-06,56,17,10,2
3660,2025-03-06,25,17,10,3
3661,2025-10-10,34,31,115,4
3661,2025-10-10,59,31,115,1
3661,2025-10-10,12,31,115,2
3661,2025-10-10,17,31,115,2
3661,2025-10-10,39,31,115,4
3662,2022-12-24,32,24,78,2
3662,2022-12-24,52,24,78,2
3662,2022-12-24,12,24,78,2
3662,2022-12-24,19,24,78,2
3663,2025-10-25,40,44,40,2
3664,2022-01-09,16,3,7,2
3664,2022-01-09,32,3,7,1
3664,2022-01-09,34,3,7,1
3664,2022-01-09,26,3,7,1
3664,2022-01-09,5,3,7,4
3665,2025-08-18,35,44,10,1
3665,2025-08-18,56,44,10,4
3665,2025-08-18,60,44,10,1
3666,2025-04-24,7,2,42,1
3666,2025-04-24,34,2,42,4
3666,2025-04-24,40,2,42,2
3666,2025-04-24,44,2,42,4
3667,2023-10-08,25,18,49,3
3667,2023-10-08,14,18,49,2
3667,2023-10-08,55,18,49,1
